دوگنا ایک	11
ڈبل دو	22
ڈبل تھری	33
ڈبل فور	44
ڈبل فائیو	55
ڈبل سکس	66
ڈبل سیون	77
دوگنا آٹھ	88
دوہرا نو	99
ڈبل زیرو	00
ٹرپل زیرو	000
تین گنا ایک	111
تین گنا دو	222
تین گنا	333
ٹرپل فور	444
تین گنا پانچ	555
ٹرپل سکس	666
تین گنا سات	777
تین گنا آٹھ	888
تین گنا نو	999
