هڪ ٻه ڀيرا	11
ٻه ٻه ٻه	22
ٻه ڀيرا ٽي	33
ٻه ڀيرا چار	44
پنج ٻه ڀيرا	55
ٻه ڀيرا ڇهه	66
ٻه ڀيرا ست	77
ٻه اٺ	88
ٻه ڀيرا نو	99
ٽيپل ون	111
ٽپل ٻه	222
ٽپل ٽي	333
ٽپل چار	444
ٽيپل پنج	555
ٽپل ڇهه	666
ٽپل ست	777
ٽپل اٺ	888
ٽپل نائين	999
ٽيپل صفر	000
ٻه صفر	00
