ᱮᱭᱟᱭ ᱜᱮᱞ ᱵᱟᱨ	72
ᱮᱭᱟᱭ ᱜᱮᱞ ᱯᱮ	73
ᱮᱭᱟᱭ ᱜᱮᱞ ᱯᱩᱱ	74
ᱮᱭᱟᱭ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	75
ᱮᱭᱟᱭ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	76
ᱮᱭᱟᱭ ᱜᱮᱞ ᱮᱭᱟᱭ	77
ᱮᱭᱟᱭ ᱜᱮᱞ ᱤᱨᱟ.ᱞ	78
ᱮᱭᱟᱭ ᱜᱮᱞ ᱟᱨᱮᱞ	79
ᱮᱨᱟ.ᱞ ᱜᱮᱞ	80
ᱤᱨᱟᱹᱞ ᱜᱮᱞ	80
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱢᱤᱫ	81
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱵᱟᱨ	82
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱯᱮ	83
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱯᱩᱱ	84
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	85
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	86
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱮᱭᱟᱭ	87
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱤᱨᱟ.ᱞ	88
ᱮᱨᱟ.ᱞ ᱜᱮᱞ ᱟᱨᱮᱞ	89
ᱟᱨᱮᱞ ᱜᱮᱞ	90
ᱟᱨᱮ ᱜᱮᱞ	90
ᱟᱨᱮᱞ ᱜᱮᱞ ᱢᱤᱫ	91
ᱟᱨᱮᱞ ᱜᱮᱞ ᱵᱟᱨ	92
ᱟᱨᱮᱞ ᱜᱮᱞ ᱯᱮ	93
ᱟᱨᱮᱞ ᱜᱮᱞ ᱯᱩᱱ	94
ᱟᱨᱮᱞ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	95
ᱟᱨᱮᱞ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	96
ᱟᱨᱮᱞ ᱜᱮᱞ ᱮᱭᱟᱭ	97
ᱟᱨᱮᱞ ᱜᱮᱞ ᱤᱨᱟ.ᱞ	98
ᱟᱨᱮᱞ ᱜᱮᱞ ᱟᱨᱮᱞ	99
