এক	1
একটা	1
অনে	1
ত্ব	2
দুইটা	2
দু	2
দুই	2
তিনি	3
তিনিটা	3
থ্ৰী	3
ফৌৰ	4
চাৰিটা	4
চাৰি	4
পাঁচ	5
পাঁচটা	5
ফাইভ	5
চিশ	6
ছয়টা	6
ছয়	6
সাত	7
সাতটা	7
চেভেন	7
এইট	8
আঠটা	8
আঠ	8
ন	9
নখন	9
নটা	9
নাইন	9
