ஒன்‌	1
ஒன்	1
ஓன்	1
வன்‌	1
வண்‌	1
டு	2
டூ	2
ரண்டு	2
இரெண்டு	2
த்ரீ	3
திரீ	3
பொர்‌	4
போர்‌	4
போர்	4
ஃபோர்	4
போோர்	4
பைவ்‌	5
ஃபைவ்	5
ஐந்த	5
பைவ்	5
சிக்ஸ்‌	6
சிக்ஸ்	6
சடிக்ஸ்	6
ஸாவன்‌	7
செவன்	7
ஏழ	7
எய்ட்‌	8
எய்ட்‌‌	8
எயிட்‌	8
எயிட்	8
எட்டே	8
எட்ட	8
எட்டுு	8
எட்டு	8
எய்ட்	8
நைன்‌	9
நைன்	9
நயன்	9
நையன்	9
ஒம்பது	9
ஒன்ப	9
ஒன்போது	9
ஒன்பது	9
ஒன்பத	9
நன்	9
நன்	9
