ಎಯಟ್ಟಿ ಸೆವೆನ್	87
ಎಯ್ಟಿ ಏಟ್	88
ಏಟಿ ನೈನ್	89
ಎಯ್ಟಿ ನೈನ್	89
ನೈನ್ಟಿ	90
ನೈಂಟಿ	90
ನೈನ್ಟಿ ಒನೆ	91
ನೈಂಟಿ ಒನೆ	91
ನೈನ್ಟಿ ಟ್ವೊ	92
ನೈಂಟಿ ಟ್ವೊ	92
ನೈನ್ಟಿ ಥ್ರೀ	93
ನೈಂಟಿ ಥ್ರೀ	93
ನೈನ್ಟಿ ಫೌರ್	94
ನೈಂಟಿ ಫೌರ್	94
ನೈನ್ಟಿ ಫೈವ್	95
ನೈಂಟಿ ಫೈವ್	95
ನೈನ್ಟಿ ಸಿಕ್ಸ್	96
ನೈಂಟಿ ಸಿಕ್ಸ್	96
ನೈನ್ಟಿ ಸೆವೆನ್	97
ನೈಂಟಿ ಸೆವೆನ್	97
ನೈನ್ಟಿ ಏಟ್	98
ನೈಂಟಿ ಏಟ್	98
ನೈನ್ಟಿ ನೈನ್	99
ನೈಂಟಿ ನೈನ್	99
